,campaign_id,campaign_name,org_id,start_date,end_date,budget,clicks,impressions,conversions
6647,3,Campaign_3,159,2014-07-26,2014-08-25,23237.02,9770,1468,490
6648,4,Campaign_4,159,2014-09-08,2014-10-08,19144.5,7731,60575,179
6649,5,Campaign_5,159,2014-08-19,2014-09-18,39946.27,1976,63340,492
6650,1,Campaign_1,350,2014-06-30,2014-07-30,11219.29,2181,6132,211
6651,2,Campaign_2,350,2014-05-16,2014-06-15,14869.27,5349,68854,308
6652,3,Campaign_3,350,2014-10-14,2014-11-13,19847.23,5741,56560,132
6653,4,Campaign_4,350,2014-12-20,2015-01-19,15119.53,7688,70490,16
6654,5,Campaign_5,350,2014-01-09,2014-02-08,15476.38,279,99437,345
6655,1,Campaign_1,79,2014-02-21,2014-03-23,36025.15,9146,89657,406
6656,2,Campaign_2,79,2014-04-10,2014-05-10,4158.6,4511,93462,159
6657,3,Campaign_3,79,2014-08-12,2014-09-11,21296.53,2021,72311,110
6658,4,Campaign_4,79,2014-05-02,2014-06-01,26463.23,2843,1613,398
6659,5,Campaign_5,79,2014-05-12,2014-06-11,10311.93,9934,77352,115
6660,1,Campaign_1,277,2014-03-17,2014-04-16,6425.55,3624,47886,389
6661,2,Campaign_2,277,2014-01-20,2014-02-19,36302.02,8223,90113,494
6662,3,Campaign_3,277,2014-02-12,2014-03-14,4651.03,818,65899,316
6663,4,Campaign_4,277,2014-08-15,2014-09-14,35364.8,7589,45689,385
6664,5,Campaign_5,277,2014-01-09,2014-02-08,19727.46,7170,46162,162
6665,1,Campaign_1,60,2014-03-08,2014-04-07,48746.14,5139,35003,166
6666,2,Campaign_2,60,2014-07-06,2014-08-05,1607.33,4663,58954,277
6667,3,Campaign_3,60,2014-02-09,2014-03-11,18662.74,6170,80102,397
6668,4,Campaign_4,60,2014-08-21,2014-09-20,41781.73,317,29901,373
6669,5,Campaign_5,60,2014-11-24,2014-12-24,22547.8,7017,73857,429
6670,1,Campaign_1,51,2014-06-14,2014-07-14,4940.49,1528,22394,355
6671,2,Campaign_2,51,2014-08-04,2014-09-03,14464.93,5603,63543,445
6672,3,Campaign_3,51,2014-11-17,2014-12-17,2221.5,8692,99859,379
6673,4,Campaign_4,51,2014-07-18,2014-08-17,14277.39,9765,21354,393
6674,5,Campaign_5,51,2014-12-15,2015-01-14,48142.29,9303,10510,311
6675,1,Campaign_1,218,2014-08-03,2014-09-02,16387.86,8242,30156,373
6676,2,Campaign_2,218,2014-01-13,2014-02-12,8593.62,532,66867,420
6677,3,Campaign_3,218,2014-09-03,2014-10-03,28399.36,2170,58983,414
6678,4,Campaign_4,218,2014-10-07,2014-11-06,19539.39,9816,68863,106
6679,5,Campaign_5,218,2014-09-01,2014-10-01,26126.8,9439,19897,98
6680,1,Campaign_1,413,2014-05-08,2014-06-07,8032.66,3155,29954,336
6681,2,Campaign_2,413,2014-08-01,2014-08-31,32634.21,3671,38960,143
6682,3,Campaign_3,413,2014-05-24,2014-06-23,34724.4,4198,63555,100
6683,4,Campaign_4,413,2014-11-03,2014-12-03,14714.03,794,75427,236
6684,5,Campaign_5,413,2014-04-07,2014-05-07,47329.94,2407,10138,51
6685,1,Campaign_1,25,2014-11-02,2014-12-02,43763.62,2934,51485,133
6686,2,Campaign_2,25,2014-10-03,2014-11-02,15307.51,9021,90793,495
6687,3,Campaign_3,25,2014-01-26,2014-02-25,30615.65,7339,97321,425
6688,4,Campaign_4,25,2014-06-14,2014-07-14,25782.83,3849,70772,205
6689,5,Campaign_5,25,2014-11-18,2014-12-18,4857.95,4464,66405,90
6690,1,Campaign_1,179,2014-04-27,2014-05-27,6915.5,1412,85877,452
6691,2,Campaign_2,179,2014-04-08,2014-05-08,16432.42,7441,82535,45
6692,3,Campaign_3,179,2014-10-09,2014-11-08,41243.55,9201,71691,62
6693,4,Campaign_4,179,2014-08-12,2014-09-11,2635.9,8697,69603,305
6694,5,Campaign_5,179,2014-07-25,2014-08-24,35140.51,2815,8499,447
6695,1,Campaign_1,144,2014-10-05,2014-11-04,4440.57,7142,6759,368
6696,2,Campaign_2,144,2014-03-01,2014-03-31,32121.81,1887,14219,83
6697,3,Campaign_3,144,2014-03-22,2014-04-21,49570.8,5071,40285,402
6698,4,Campaign_4,144,2014-05-12,2014-06-11,1775.74,3204,96855,158
6699,5,Campaign_5,144,2014-02-01,2014-03-03,35789.83,4303,7272,298
6700,1,Campaign_1,282,2014-11-12,2014-12-12,9685.45,9588,95480,180
6701,2,Campaign_2,282,2014-01-20,2014-02-19,32983.77,2678,43730,111
6702,3,Campaign_3,282,2014-02-10,2014-03-12,34225.44,7047,77939,223
6703,4,Campaign_4,282,2014-12-12,2015-01-11,20095.51,6766,87837,459
6704,5,Campaign_5,282,2014-01-03,2014-02-02,32346.69,2218,42638,170
6705,1,Campaign_1,148,2014-01-22,2014-02-21,31997.56,4687,80684,113
6706,2,Campaign_2,148,2014-12-06,2015-01-05,29595.39,9012,14637,335
6707,3,Campaign_3,148,2014-07-31,2014-08-30,4544.33,1081,81528,329
6708,4,Campaign_4,148,2014-04-20,2014-05-20,29431.28,1769,93025,256
6709,5,Campaign_5,148,2014-11-12,2014-12-12,24076.97,7909,71206,352
6710,1,Campaign_1,6,2014-05-03,2014-06-02,25798.65,6781,58569,173
6711,2,Campaign_2,6,2014-05-10,2014-06-09,33477.62,4340,11463,54
6712,3,Campaign_3,6,2014-01-19,2014-02-18,14949.83,8519,6184,284
6713,4,Campaign_4,6,2014-04-25,2014-05-25,43185.27,8015,36937,492
6714,5,Campaign_5,6,2014-08-23,2014-09-22,5466.44,3540,73531,290
6715,1,Campaign_1,260,2014-03-09,2014-04-08,29585.22,2463,72734,60
6716,2,Campaign_2,260,2014-04-12,2014-05-12,8996.69,5703,10409,450
6717,3,Campaign_3,260,2014-11-19,2014-12-19,4201.46,5359,40721,397
6718,4,Campaign_4,260,2014-02-26,2014-03-28,7721.54,732,10666,115
6719,5,Campaign_5,260,2014-08-21,2014-09-20,1203.37,454,54812,351
6720,1,Campaign_1,302,2014-02-27,2014-03-29,9836.75,7424,72739,206
6721,2,Campaign_2,302,2014-01-09,2014-02-08,36409.2,2023,29622,383
6722,3,Campaign_3,302,2014-01-10,2014-02-09,45985.41,1458,71200,378
6723,4,Campaign_4,302,2014-01-05,2014-02-04,48633.19,4625,30895,267
6724,5,Campaign_5,302,2014-12-24,2015-01-23,35838.01,5100,38614,238
6725,1,Campaign_1,186,2014-08-03,2014-09-02,19147.88,4096,8830,247
6726,2,Campaign_2,186,2014-05-09,2014-06-08,33166.72,2966,83459,162
6727,3,Campaign_3,186,2014-09-19,2014-10-19,40286.06,580,84521,373
6728,4,Campaign_4,186,2014-02-26,2014-03-28,25473.48,9171,1838,269
6729,5,Campaign_5,186,2014-09-26,2014-10-26,24709.23,6452,53836,55
6730,1,Campaign_1,22,2014-10-26,2014-11-25,32098.62,8009,21793,446
6731,2,Campaign_2,22,2014-04-05,2014-05-05,35997.82,6165,47458,297
6732,3,Campaign_3,22,2014-08-21,2014-09-20,39780.73,5980,57136,240
6733,4,Campaign_4,22,2014-08-23,2014-09-22,13723.58,687,90403,245
6734,5,Campaign_5,22,2014-04-10,2014-05-10,48654.31,4691,49558,39
6735,1,Campaign_1,0,2014-03-23,2014-04-22,21016.97,3604,22516,205
6736,2,Campaign_2,0,2014-05-31,2014-06-30,8781.37,754,1316,244
6737,3,Campaign_3,0,2014-07-04,2014-08-03,22246.75,6767,44666,52
6738,4,Campaign_4,0,2014-02-05,2014-03-07,28513.14,8664,79205,452
6739,5,Campaign_5,0,2014-11-19,2014-12-19,39074.13,7140,35137,201
6740,1,Campaign_1,224,2014-03-05,2014-04-04,35073.34,8433,53213,446
6741,2,Campaign_2,224,2014-12-03,2015-01-02,23119.21,7696,37783,189
6742,3,Campaign_3,224,2014-12-09,2015-01-08,22727.56,3520,34940,374
6743,4,Campaign_4,224,2014-11-19,2014-12-19,29392.13,5393,48124,231
6744,5,Campaign_5,224,2014-03-02,2014-04-01,24667.26,8062,71419,236
6745,1,Campaign_1,108,2014-11-03,2014-12-03,6409.17,8155,15695,174
6746,2,Campaign_2,108,2014-03-17,2014-04-16,919.37,4278,2214,487
6747,3,Campaign_3,108,2014-08-01,2014-08-31,22073.06,5094,61896,58
6748,4,Campaign_4,108,2014-01-16,2014-02-15,37274.86,503,60485,164
6749,5,Campaign_5,108,2014-11-09,2014-12-09,45699.33,1878,20397,28
6750,1,Campaign_1,229,2014-05-25,2014-06-24,24209.96,9749,65479,428
6751,2,Campaign_2,229,2014-06-16,2014-07-16,19288.08,6896,16612,455
6752,3,Campaign_3,229,2014-04-17,2014-05-17,25414.09,3053,67577,350
6753,4,Campaign_4,229,2014-11-13,2014-12-13,1503.42,6977,18219,278
6754,5,Campaign_5,229,2014-07-16,2014-08-15,27166.08,1598,93917,154
6755,1,Campaign_1,321,2014-04-18,2014-05-18,37659.52,4180,85459,70
6756,2,Campaign_2,321,2014-12-26,2015-01-25,36336.42,3608,23925,36
6757,3,Campaign_3,321,2014-02-09,2014-03-11,21446.12,875,37008,21
6758,4,Campaign_4,321,2014-12-20,2015-01-19,11555.07,7258,76974,221
6759,5,Campaign_5,321,2014-09-16,2014-10-16,3882.77,9064,28046,214
6760,1,Campaign_1,406,2014-03-19,2014-04-18,17808.69,347,88759,208
6761,2,Campaign_2,406,2014-04-17,2014-05-17,47863.55,9441,30979,494
6762,3,Campaign_3,406,2014-06-22,2014-07-22,11266.65,4539,34440,165
6763,4,Campaign_4,406,2014-07-12,2014-08-11,24381.06,3340,84269,79
6764,5,Campaign_5,406,2014-12-08,2015-01-07,49814.2,8038,75272,180
6765,1,Campaign_1,67,2014-01-25,2014-02-24,14949.58,8297,10740,16
6766,2,Campaign_2,67,2014-01-12,2014-02-11,9830.39,8676,68352,138
6767,3,Campaign_3,67,2014-09-23,2014-10-23,44505.33,332,90952,34
6768,4,Campaign_4,67,2014-08-10,2014-09-09,38524.91,2073,4894,245
6769,5,Campaign_5,67,2014-04-25,2014-05-25,42042.28,2831,91888,216
6770,1,Campaign_1,38,2014-03-20,2014-04-19,49288.52,264,51717,15
6771,2,Campaign_2,38,2014-03-06,2014-04-05,18962.83,2296,16403,43
6772,3,Campaign_3,38,2014-06-20,2014-07-20,43231.96,2458,93693,411
6773,4,Campaign_4,38,2014-10-20,2014-11-19,33864.47,2008,84755,295
6774,5,Campaign_5,38,2014-11-27,2014-12-27,16163.55,220,32665,358
6775,1,Campaign_1,53,2014-04-22,2014-05-22,24539.17,9198,4319,180
6776,2,Campaign_2,53,2014-01-17,2014-02-16,35810.86,811,9433,49
6777,3,Campaign_3,53,2014-07-27,2014-08-26,9036.43,341,36876,481
6778,4,Campaign_4,53,2014-11-03,2014-12-03,22469.04,9450,51565,51
6779,5,Campaign_5,53,2014-08-11,2014-09-10,6766.19,744,51920,180
6780,1,Campaign_1,172,2014-08-12,2014-09-11,32228.34,1161,8565,422
6781,2,Campaign_2,172,2014-02-23,2014-03-25,49821.86,910,54701,377
6782,3,Campaign_3,172,2014-08-11,2014-09-10,21141.26,4768,95392,328
6783,4,Campaign_4,172,2014-05-26,2014-06-25,28285.57,606,8462,196
6784,5,Campaign_5,172,2014-01-05,2014-02-04,17817.12,4705,81268,144
6785,1,Campaign_1,87,2014-01-27,2014-02-26,48829.47,7986,67305,439
6786,2,Campaign_2,87,2014-01-18,2014-02-17,36211.37,4534,53801,87
6787,3,Campaign_3,87,2014-09-10,2014-10-10,33960.77,8138,92452,465
6788,4,Campaign_4,87,2014-05-31,2014-06-30,5891.48,7529,2847,382
6789,5,Campaign_5,87,2014-11-20,2014-12-20,28721.48,2496,19978,60
6790,1,Campaign_1,13,2014-09-05,2014-10-05,10105.68,6509,2043,244
6791,2,Campaign_2,13,2014-07-09,2014-08-08,21213.57,3612,77504,17
6792,3,Campaign_3,13,2014-09-04,2014-10-04,38266.27,1744,91901,113
6793,4,Campaign_4,13,2014-07-18,2014-08-17,6577.57,1361,98048,247
6794,5,Campaign_5,13,2014-02-17,2014-03-19,9650.09,1490,96846,67
6795,1,Campaign_1,122,2014-09-01,2014-10-01,7204.52,8369,6057,439
6796,2,Campaign_2,122,2014-05-29,2014-06-28,12780.58,3695,3140,408
6797,3,Campaign_3,122,2014-11-21,2014-12-21,24672.85,7391,5487,296
6798,4,Campaign_4,122,2014-09-09,2014-10-09,4746.75,1424,24190,413
6799,5,Campaign_5,122,2014-01-13,2014-02-12,31888.57,5400,51917,16
6800,1,Campaign_1,25,2014-12-27,2015-01-26,42208.86,9504,89913,208
6801,2,Campaign_2,25,2014-03-10,2014-04-09,30561.97,7305,43142,179
6802,3,Campaign_3,25,2014-10-23,2014-11-22,7814.51,3042,77066,400
6803,4,Campaign_4,25,2014-05-22,2014-06-21,514.29,568,56066,78
6804,5,Campaign_5,25,2014-12-16,2015-01-15,45215.31,8693,36697,47
6805,1,Campaign_1,112,2014-12-27,2015-01-26,34911.14,5629,75478,300
6806,2,Campaign_2,112,2014-05-15,2014-06-14,32576.24,9777,81745,17
6807,3,Campaign_3,112,2014-04-11,2014-05-11,26800.97,9723,31773,26
6808,4,Campaign_4,112,2014-01-30,2014-03-01,24885.72,7747,60024,359
6809,5,Campaign_5,112,2014-01-17,2014-02-16,20747.34,3877,24690,332
6810,1,Campaign_1,277,2014-09-14,2014-10-14,18892.15,2287,2025,429
6811,2,Campaign_2,277,2014-03-02,2014-04-01,11594.9,6352,39349,428
6812,3,Campaign_3,277,2014-10-13,2014-11-12,33428.88,8690,78666,434
6813,4,Campaign_4,277,2014-10-02,2014-11-01,45900.11,3737,45150,101
6814,5,Campaign_5,277,2014-03-23,2014-04-22,11134.3,1073,83230,168
6815,1,Campaign_1,202,2014-07-07,2014-08-06,36080.73,7364,23223,380
6816,2,Campaign_2,202,2014-05-07,2014-06-06,23041.25,1283,84915,195
6817,3,Campaign_3,202,2014-07-22,2014-08-21,13673.48,3393,13429,4
6818,4,Campaign_4,202,2014-09-28,2014-10-28,21879.64,3233,61019,304
6819,5,Campaign_5,202,2014-04-12,2014-05-12,2581.22,7570,10243,242
6820,1,Campaign_1,35,2014-03-08,2014-04-07,45049.1,6560,62181,493
6821,2,Campaign_2,35,2014-05-07,2014-06-06,45159.88,7225,85766,91
6822,3,Campaign_3,35,2014-06-08,2014-07-08,8324.99,8538,46597,446
6823,4,Campaign_4,35,2014-07-20,2014-08-19,19023.33,4442,47743,242
6824,5,Campaign_5,35,2014-03-05,2014-04-04,33586.59,9498,29266,356
6825,1,Campaign_1,416,2014-09-06,2014-10-06,47932.77,2336,11043,18
6826,2,Campaign_2,416,2014-12-27,2015-01-26,45095.76,491,62704,471
6827,3,Campaign_3,416,2014-09-18,2014-10-18,17888.13,855,94325,481
6828,4,Campaign_4,416,2014-11-23,2014-12-23,30379.92,5404,67388,96
6829,5,Campaign_5,416,2014-07-07,2014-08-06,36511.7,1587,77818,445
6830,1,Campaign_1,70,2014-01-28,2014-02-27,26839.56,8707,15946,255
6831,2,Campaign_2,70,2014-03-14,2014-04-13,10752.64,1804,53417,191
6832,3,Campaign_3,70,2014-07-05,2014-08-04,47985.79,8945,92850,407
6833,4,Campaign_4,70,2014-07-21,2014-08-20,32750.2,9161,62111,171
6834,5,Campaign_5,70,2014-05-24,2014-06-23,5977.78,4554,95105,173
6835,1,Campaign_1,18,2014-03-04,2014-04-03,21662.59,2361,12063,1
6836,2,Campaign_2,18,2014-06-10,2014-07-10,14192.53,9570,5638,257
6837,3,Campaign_3,18,2014-12-17,2015-01-16,18938.62,3855,18685,393
6838,4,Campaign_4,18,2014-02-27,2014-03-29,44312.8,8203,86487,323
6839,5,Campaign_5,18,2014-10-21,2014-11-20,21596.97,2067,53165,196
6840,1,Campaign_1,73,2014-08-21,2014-09-20,9231.11,9750,97674,218
6841,2,Campaign_2,73,2014-08-01,2014-08-31,46123.32,8555,88309,129
6842,3,Campaign_3,73,2014-06-14,2014-07-14,31347.66,3133,29824,107
6843,4,Campaign_4,73,2014-02-27,2014-03-29,30328.46,4390,64901,472
6844,5,Campaign_5,73,2014-09-19,2014-10-19,1574.09,5835,95690,230
6845,1,Campaign_1,346,2014-11-16,2014-12-16,48888.71,5709,92468,177
6846,2,Campaign_2,346,2014-02-15,2014-03-17,24349.88,3023,24222,240
6847,3,Campaign_3,346,2014-09-17,2014-10-17,37941.94,7133,10747,180
6848,4,Campaign_4,346,2014-03-31,2014-04-30,9030.0,1980,92738,93
6849,5,Campaign_5,346,2014-10-10,2014-11-09,39551.78,4279,39935,261
6850,1,Campaign_1,1,2014-02-01,2014-03-03,34728.81,7724,82469,35
6851,2,Campaign_2,1,2014-06-20,2014-07-20,32499.38,2609,68520,208
6852,3,Campaign_3,1,2014-06-06,2014-07-06,4885.63,2824,43270,63
6853,4,Campaign_4,1,2014-04-05,2014-05-05,36782.72,1709,19334,347
6854,5,Campaign_5,1,2014-12-20,2015-01-19,23824.15,167,63985,200
6855,1,Campaign_1,111,2014-06-15,2014-07-15,4381.5,9082,77106,186
6856,2,Campaign_2,111,2014-02-16,2014-03-18,4066.94,898,73477,460
6857,3,Campaign_3,111,2014-09-18,2014-10-18,15598.34,9579,57077,76
6858,4,Campaign_4,111,2014-04-04,2014-05-04,19664.77,102,69296,23
6859,5,Campaign_5,111,2014-02-03,2014-03-05,3397.63,7981,37364,320
6860,1,Campaign_1,366,2014-08-29,2014-09-28,11151.86,3270,32390,437
6861,2,Campaign_2,366,2014-07-07,2014-08-06,34072.9,9504,4043,254
6862,3,Campaign_3,366,2014-02-05,2014-03-07,1450.68,6800,26327,121
6863,4,Campaign_4,366,2014-01-27,2014-02-26,49270.4,1747,43422,471
6864,5,Campaign_5,366,2014-08-30,2014-09-29,37029.84,8677,64845,366
6865,1,Campaign_1,10,2014-01-14,2014-02-13,549.25,1790,25655,28
6866,2,Campaign_2,10,2014-03-26,2014-04-25,5706.17,8527,76464,105
6867,3,Campaign_3,10,2014-07-30,2014-08-29,10230.72,2392,40542,450
6868,4,Campaign_4,10,2014-05-10,2014-06-09,48306.99,2970,42257,500
6869,5,Campaign_5,10,2014-10-08,2014-11-07,15060.36,3645,49573,202
6870,1,Campaign_1,254,2014-07-06,2014-08-05,34371.56,2049,39200,101
6871,2,Campaign_2,254,2014-03-26,2014-04-25,35938.31,610,74382,450
6872,3,Campaign_3,254,2014-02-19,2014-03-21,12096.2,6827,99986,35
6873,4,Campaign_4,254,2014-06-05,2014-07-05,12172.92,4900,12657,12
6874,5,Campaign_5,254,2014-06-23,2014-07-23,3673.62,385,84050,366
6875,1,Campaign_1,55,2014-03-18,2014-04-17,46589.03,143,53265,187
6876,2,Campaign_2,55,2014-06-04,2014-07-04,7562.81,3878,66492,212
6877,3,Campaign_3,55,2014-08-31,2014-09-30,18289.72,242,28947,151
6878,4,Campaign_4,55,2014-10-13,2014-11-12,4468.38,3720,33157,416
6879,5,Campaign_5,55,2014-11-01,2014-12-01,27010.2,6425,65162,257
6880,1,Campaign_1,98,2014-06-07,2014-07-07,15437.19,1302,96226,382
6881,2,Campaign_2,98,2014-12-11,2015-01-10,42835.81,5007,16979,359
6882,3,Campaign_3,98,2014-06-30,2014-07-30,8637.56,3230,75944,421
6883,4,Campaign_4,98,2014-06-10,2014-07-10,19518.87,1565,92144,165
6884,5,Campaign_5,98,2014-03-26,2014-04-25,9815.48,6235,59810,313
6885,1,Campaign_1,5,2014-08-22,2014-09-21,11906.76,612,2084,46
6886,2,Campaign_2,5,2014-08-06,2014-09-05,19894.62,6886,71168,409
6887,3,Campaign_3,5,2014-05-24,2014-06-23,28028.28,4640,20946,190
6888,4,Campaign_4,5,2014-08-06,2014-09-05,10974.26,7742,95196,403
6889,5,Campaign_5,5,2014-03-15,2014-04-14,12757.54,7633,53812,204
6890,1,Campaign_1,261,2014-03-18,2014-04-17,5461.3,1112,32173,268
6891,2,Campaign_2,261,2014-05-17,2014-06-16,42217.87,4952,17184,70
6892,3,Campaign_3,261,2014-01-23,2014-02-22,10565.34,9938,55529,281
6893,4,Campaign_4,261,2014-11-27,2014-12-27,25861.2,4955,84741,418
6894,5,Campaign_5,261,2014-03-19,2014-04-18,33760.92,7644,73855,415
6895,1,Campaign_1,58,2014-06-17,2014-07-17,29564.16,3774,24039,55
6896,2,Campaign_2,58,2014-08-04,2014-09-03,33433.56,7108,36058,343
6897,3,Campaign_3,58,2014-04-17,2014-05-17,14952.61,3610,84934,167
6898,4,Campaign_4,58,2014-12-18,2015-01-17,26954.57,9690,34268,86
6899,5,Campaign_5,58,2014-05-08,2014-06-07,6238.28,8583,96722,114
6900,1,Campaign_1,20,2014-06-17,2014-07-17,27384.13,293,5623,289
6901,2,Campaign_2,20,2014-02-22,2014-03-24,27362.68,1266,84073,67
6902,3,Campaign_3,20,2014-06-13,2014-07-13,14001.87,260,46000,25
6903,4,Campaign_4,20,2014-12-03,2015-01-02,16293.66,883,65636,461
6904,5,Campaign_5,20,2014-12-30,2015-01-29,12002.83,4312,50845,117
6905,1,Campaign_1,130,2014-09-03,2014-10-03,17013.38,980,65816,464
6906,2,Campaign_2,130,2014-06-24,2014-07-24,47030.0,4532,71906,54
6907,3,Campaign_3,130,2014-11-25,2014-12-25,33065.23,6015,75325,326
6908,4,Campaign_4,130,2014-10-01,2014-10-31,46433.55,7613,69103,311
6909,5,Campaign_5,130,2014-04-08,2014-05-08,23849.47,8618,1619,5
6910,1,Campaign_1,70,2014-04-13,2014-05-13,6682.89,9347,13900,291
6911,2,Campaign_2,70,2014-08-31,2014-09-30,45211.12,2038,3459,123
6912,3,Campaign_3,70,2014-01-03,2014-02-02,12261.74,334,51601,88
6913,4,Campaign_4,70,2014-08-28,2014-09-27,19531.09,327,26208,219
6914,5,Campaign_5,70,2014-07-27,2014-08-26,38910.2,4171,80946,283
6915,1,Campaign_1,322,2014-12-14,2015-01-13,38038.71,5048,45861,2
6916,2,Campaign_2,322,2014-12-10,2015-01-09,11538.65,5010,5209,14
6917,3,Campaign_3,322,2014-03-24,2014-04-23,12542.95,2156,66973,190
6918,4,Campaign_4,322,2014-08-24,2014-09-23,6578.36,6387,79739,415
6919,5,Campaign_5,322,2014-11-19,2014-12-19,48997.73,7248,54927,272
6920,1,Campaign_1,149,2014-10-24,2014-11-23,28271.02,3547,58768,355
6921,2,Campaign_2,149,2014-08-20,2014-09-19,20747.19,1020,11938,67
6922,3,Campaign_3,149,2014-06-30,2014-07-30,42428.14,8403,48134,413
6923,4,Campaign_4,149,2014-09-10,2014-10-10,39139.21,9481,71376,235
6924,5,Campaign_5,149,2014-02-12,2014-03-14,26201.4,658,13962,29
6925,1,Campaign_1,310,2014-07-25,2014-08-24,9861.85,9773,46999,471
6926,2,Campaign_2,310,2014-06-29,2014-07-29,8726.07,707,81045,326
6927,3,Campaign_3,310,2014-02-01,2014-03-03,8007.34,7519,97466,473
6928,4,Campaign_4,310,2014-11-10,2014-12-10,20012.47,6666,9366,127
6929,5,Campaign_5,310,2014-10-31,2014-11-30,6683.72,1282,96072,306
6930,1,Campaign_1,293,2014-05-10,2014-06-09,49173.37,8969,66690,459
6931,2,Campaign_2,293,2014-03-24,2014-04-23,40842.45,2509,26487,212
6932,3,Campaign_3,293,2014-06-06,2014-07-06,16765.69,9872,51882,195
6933,4,Campaign_4,293,2014-08-09,2014-09-08,42329.77,3588,77202,379
6934,5,Campaign_5,293,2014-12-21,2015-01-20,13479.27,1883,40986,200
6935,1,Campaign_1,105,2014-12-02,2015-01-01,8741.87,5154,32117,128
6936,2,Campaign_2,105,2014-10-07,2014-11-06,38598.93,1109,6391,69
6937,3,Campaign_3,105,2014-11-25,2014-12-25,34955.83,1845,36626,170
6938,4,Campaign_4,105,2014-10-02,2014-11-01,33831.61,8414,29288,478
6939,5,Campaign_5,105,2014-08-01,2014-08-31,37488.51,6141,11478,265
6940,1,Campaign_1,408,2014-12-28,2015-01-27,4699.72,7423,75865,116
6941,2,Campaign_2,408,2014-12-11,2015-01-10,39093.07,3645,17975,440
6942,3,Campaign_3,408,2014-06-24,2014-07-24,6490.13,3147,9328,387
6943,4,Campaign_4,408,2014-09-16,2014-10-16,26723.16,6829,40722,147
6944,5,Campaign_5,408,2014-12-02,2015-01-01,47020.5,6468,34647,302
6945,1,Campaign_1,21,2014-01-03,2014-02-02,32057.89,9735,25530,133
6946,2,Campaign_2,21,2014-03-31,2014-04-30,15562.89,4206,65576,384
6947,3,Campaign_3,21,2014-11-11,2014-12-11,17498.28,7527,83427,283
6948,4,Campaign_4,21,2014-11-09,2014-12-09,28238.25,3549,85179,93
6949,5,Campaign_5,21,2014-05-29,2014-06-28,49586.43,8707,91492,445
6950,1,Campaign_1,19,2014-03-31,2014-04-30,8172.84,8293,37334,461
6951,2,Campaign_2,19,2014-07-18,2014-08-17,31048.99,1323,37431,310
6952,3,Campaign_3,19,2014-09-29,2014-10-29,27142.63,523,39778,246
6953,4,Campaign_4,19,2014-03-30,2014-04-29,43502.34,9243,78337,71
6954,5,Campaign_5,19,2014-10-22,2014-11-21,1969.43,8698,22703,235
6955,1,Campaign_1,275,2014-05-02,2014-06-01,30837.67,5503,49259,112
6956,2,Campaign_2,275,2014-06-17,2014-07-17,42735.44,8812,92739,175
6957,3,Campaign_3,275,2014-01-20,2014-02-19,46753.46,887,14957,452
6958,4,Campaign_4,275,2014-06-06,2014-07-06,8238.9,1658,24901,140
6959,5,Campaign_5,275,2014-01-16,2014-02-15,35047.23,7111,89112,465
6960,1,Campaign_1,23,2014-11-16,2014-12-16,31811.07,5769,90074,326
6961,2,Campaign_2,23,2014-10-03,2014-11-02,29396.37,3999,66535,159
6962,3,Campaign_3,23,2014-01-29,2014-02-28,40384.17,2272,97479,311
6963,4,Campaign_4,23,2014-03-30,2014-04-29,41778.75,5502,52703,237
6964,5,Campaign_5,23,2014-12-12,2015-01-11,42113.07,7461,83893,99
6965,1,Campaign_1,185,2014-06-27,2014-07-27,26195.66,7124,49338,87
6966,2,Campaign_2,185,2014-11-16,2014-12-16,5734.82,8819,49108,279
6967,3,Campaign_3,185,2014-06-30,2014-07-30,2470.33,717,19334,153
6968,4,Campaign_4,185,2014-04-07,2014-05-07,1297.08,4755,23038,142
6969,5,Campaign_5,185,2014-12-19,2015-01-18,32713.24,4646,74162,342
6970,1,Campaign_1,2,2014-03-01,2014-03-31,14302.02,413,93303,251
6971,2,Campaign_2,2,2014-08-21,2014-09-20,15803.92,3151,33683,66
6972,3,Campaign_3,2,2014-03-21,2014-04-20,22318.04,5669,92910,215
6973,4,Campaign_4,2,2014-06-27,2014-07-27,42636.91,9372,25791,278
6974,5,Campaign_5,2,2014-02-02,2014-03-04,33345.63,3708,17034,307
6975,1,Campaign_1,60,2014-12-11,2015-01-10,45422.18,6303,84424,42
6976,2,Campaign_2,60,2014-06-15,2014-07-15,38465.85,1223,94571,418
6977,3,Campaign_3,60,2014-11-29,2014-12-29,19972.6,3492,45587,140
6978,4,Campaign_4,60,2014-03-17,2014-04-16,17044.79,2582,47589,169
6979,5,Campaign_5,60,2014-05-11,2014-06-10,44898.64,9611,82975,244
6980,1,Campaign_1,14,2014-08-12,2014-09-11,30356.67,1590,86886,352
6981,2,Campaign_2,14,2014-02-01,2014-03-03,22403.56,8820,57556,423
6982,3,Campaign_3,14,2014-02-06,2014-03-08,46140.43,5842,85238,38
6983,4,Campaign_4,14,2014-01-03,2014-02-02,38552.04,1416,90412,460
6984,5,Campaign_5,14,2014-10-16,2014-11-15,46010.26,2087,88963,282
6985,1,Campaign_1,167,2014-08-13,2014-09-12,30655.51,2021,64456,458
6986,2,Campaign_2,167,2014-03-06,2014-04-05,44651.24,4132,36075,211
6987,3,Campaign_3,167,2014-06-19,2014-07-19,37407.97,1301,6607,67
